Unnamed: 0,Account Name,DBA,City,State,County,Business License App Category Name,Expire Date,Latitude,Longitude,Zip Code,Year,name,synonyms,street_address,city,state,zip,long,lat
153.0,"The Four Legged Inn, Inc.",,Bennett,CO,ADAMS,Pet Handler,3/2/2026,39.7869266,-104.4877269,80102.0,2024.0,,,,,,,,
154.0,The Spaw LLC,The Spaw,Thornton,CO,ADAMS,Pet Grooming Facility - Mobile Groomer,3/2/2026,39.8680412,-104.9719243,,2024.0,,,,,,,,
155.0,The Top Dog Resort,,Thornton,CO,ADAMS,Pet Handler,3/2/2026,39.8680412,-104.9719243,,2024.0,,,,,,,,
156.0,The Velvet Spaw,The Velvet Spaw,Westminster,CO,ADAMS,Pet Grooming Facility - Primary Facility Owner,3/2/2026,39.8625718,-105.0349117,80031.0,2024.0,,,,,,,,
157.0,Tonya Weaver,All Four Paws Dog Grooming,Thornton,CO,ADAMS,Pet Grooming Facility - Primary Facility Owner,3/2/2026,39.8680412,-104.9719243,,2024.0,,,,,,,,
158.0,T's Tidy Tails LLC,,Thornton,CO,ADAMS,Pet Grooming Facility - Primary Facility Owner,3/2/2026,39.8680412,-104.9719243,,2024.0,,,,,,,,
159.0,Up Pup and Away Inc,,Commerce City,CO,ADAMS,Pet Animal Small Rescue,3/2/2026,39.8083196,-104.9338675,,2024.0,,,,,,,,
160.0,Vanity Poms,",Ezmarae Cordova",Westminster,CO,ADAMS,Small Scale Dog Breeder,3/2/2026,39.8366528,-105.0372046,,2024.0,,,,,,,,
161.0,Vroom 'N Groom LLC,,Thornton,CO,ADAMS,Pet Grooming Facility - Primary Facility Owner,3/2/2026,39.8680412,-104.9719243,,2024.0,,,,,,,,
162.0,Waggin' Tails Dog Resort LLC,Waggin' Tails Dog Resort and Spa,Northglenn,CO,ADAMS,Pet Boarding and/or Training,3/2/2026,39.9052368,-104.9910296,80234.0,2024.0,,,,,,,,
163.0,Waggin' Tails Dog Resort LLC,Waggin' Tails Dog Resort and Spa,Northglenn,CO,ADAMS,Pet Grooming Facility - Primary Facility Owner,3/2/2026,39.9052368,-104.9910296,80234.0,2024.0,,,,,,,,
164.0,Western Border Collie Rescue,,Westminster,CO,ADAMS,Pet Animal Small Rescue,3/2/2026,39.8366528,-105.0372046,,2024.0,,,,,,,,
165.0,Wolfdog Wash LLC,The Pooch Mobile Aurora West,Aurora,CO,ADAMS,Pet Grooming Facility - Mobile Groomer,3/2/2026,39.7294319,-104.8319195,,2024.0,,,,,,,,
166.0,Yazmin Espino,Dog groomer,Northglenn,CO,ADAMS,Independent Contractor (IC) Pet Groomer,3/2/2026,39.8961821,-104.9811468,,2024.0,,,,,,,,
167.0,Yoga Animals Rescue Foundation,,Westminster,CO,ADAMS,Pet Animal Large Rescue,3/2/2026,39.8366528,-105.0372046,,2024.0,,,,,,,,
168.0,Yoga Animals Rescue Foundation,,Westminster,CO,ADAMS,Pet Transporter,3/2/2026,39.8366528,-105.0372046,,2024.0,,,,,,,,
169.0,Zoom N Groom Pet Salon LLC,,Strasburg,CO,ADAMS,Pet Grooming Facility - Primary Facility Owner,3/2/2026,39.7386842,-104.3257096,80136.0,2024.0,,,,,,,,
170.0,"All 4 Paws, LLC",,Alamosa,CO,ALAMOSA,Pet Boarding and/or Training,3/2/2026,37.4487919,-105.866232,81101.0,2024.0,,,,,,,,
171.0,"All 4 Paws, LLC",All-4-Paws Grooming,Alamosa,CO,ALAMOSA,Pet Grooming Facility - Primary Facility Owner,3/2/2026,37.4487919,-105.866232,81101.0,2024.0,,,,,,,,
172.0,Debora Ann Black,Poore Girl's Cockers,Alamosa,CO,ALAMOSA,Small Scale Dog Breeder,3/2/2026,37.4694491,-105.8700214,81101.0,2024.0,,,,,,,,
173.0,Dumb Friends League,Humane Colorado - SLV Animal Center,Alamosa,CO,ALAMOSA,Pet Animal Small Shelter,3/2/2026,37.4449386,-105.8673629,81101.0,2024.0,,,,,,,,
174.0,Mountain Breeze Kennels Ltd,Mountain Breeze Kennel,Alamosa,CO,ALAMOSA,Small Scale Dog Breeder,3/2/2026,37.4694491,-105.8700214,81101.0,2024.0,,,,,,,,
175.0,Tab's Grab & Groom LLC,,Alamosa,CO,ALAMOSA,Pet Grooming Facility - Primary Facility Owner,3/2/2026,37.4717363,-105.8562739,81101.0,2024.0,,,,,,,,
176.0,VanGo Paw Spaw,,Mosca,CO,ALAMOSA,Pet Grooming Facility - Mobile Groomer,3/2/2026,37.6508908,-105.872992,81146.0,2024.0,,,,,,,,
177.0,"38th State Enterprises, LLC",Zoomin Groomin Littleton,Littleton,CO,ARAPAHOE,Pet Grooming Facility - Mobile Groomer,3/2/2026,39.613321,-105.0166498,,2024.0,,,,,,,,
178.0,"4 Healthy Paws, Inc.",Wag N' Wash Natural Food & Bakery,Aurora,CO,ARAPAHOE,Pet Grooming Facility - Primary Facility Owner,3/2/2026,39.7294319,-104.8319195,,2024.0,,,,,,,,
179.0,Adrian L. Martinez,Scales 'N Tails South,Englewood,CO,ARAPAHOE,Retail / Wholesale of Pet Animals,3/2/2026,39.6477653,-104.9877597,,2024.0,,,,,,,,
180.0,Adrian L. Martinez,Scales 'N Tails South,Englewood,CO,ARAPAHOE,Small Animal Breeder,3/2/2026,39.6477653,-104.9877597,,2024.0,,,,,,,,
181.0,"AHC, Inc.",Arapahoe Hunt Club,Watkins,CO,ARAPAHOE,Commercial Pet Animal Facility,3/2/2026,39.7435442,-104.6080353,80137.0,2024.0,,,,,,,,
182.0,AJ Pet Services,,aurora,CO,ARAPAHOE,Cat Breeder,3/2/2026,39.7294319,-104.8319195,,2024.0,,,,,,,,
183.0,Altitude Exotics,,Aurora,CO,ARAPAHOE,Reptile / Amphibian Breeder,3/2/2026,39.5819001,-104.6706628,80016.0,2024.0,,,,,,,,
184.0,Angela M. Francis,Pet Clips,Aurora,CO,ARAPAHOE,Pet Grooming Facility - Primary Facility Owner,3/2/2026,39.7490429,-104.826991,,2024.0,,,,,,,,
185.0,Angella M. Finney,Fur the Luv of Dogz,Englewood,CO,ARAPAHOE,Pet Grooming Facility - Primary Facility Owner,3/2/2026,39.6477653,-104.9877597,,2024.0,,,,,,,,
186.0,Ark's Pet Grooming,,Englewood,CO,ARAPAHOE,Pet Grooming Facility - Primary Facility Owner,3/2/2026,39.6529765,-104.9730524,80113.0,2024.0,,,,,,,,
187.0,Autowash Dove Valley Operating Company,Autowash@Dove Valley,Englewood,CO,ARAPAHOE,Pet Grooming Facility - Self Wash Facility,3/2/2026,39.574965,-104.807247,80112.0,2024.0,,,,,,,,
188.0,Autowash Fox Hill Operating Company,Autowash@Fox Hill,Aurora,CO,ARAPAHOE,Pet Grooming Facility - Self Wash Facility,3/2/2026,39.6344106,-104.7596636,80015.0,2024.0,,,,,,,,
189.0,Averys Country Canines LLC,,Byers,CO,ARAPAHOE,Pet Boarding and/or Training,3/2/2026,39.663401,-104.133764,80103.0,2024.0,,,,,,,,
190.0,B & B Allen Endeavors,Round-Of-APaws,Centennial,CO,ARAPAHOE,Pet Boarding and/or Training,3/2/2026,39.5807452,-104.8771726,,2024.0,,,,,,,,
191.0,"B,A,D, Dogs Welcome LLC",B.A.D. Dogs Welcome LLC,Aurora,CO,ARAPAHOE,Pet Boarding and/or Training,3/2/2026,39.7294319,-104.8319195,,2024.0,,,,,,,,
192.0,"B,A,D, Dogs Welcome LLC",B.A.D. Dogs Welcome LLC,Aurora,CO,ARAPAHOE,Pet Handler,3/2/2026,39.7294319,-104.8319195,,2024.0,,,,,,,,
193.0,"Baily II, LLC",Camp Bow Wow,Centennial,CO,ARAPAHOE,Pet Boarding and/or Training,3/2/2026,39.5807452,-104.8771726,,2024.0,,,,,,,,
194.0,Bark N Wash,,Aurora,CO,ARAPAHOE,Pet Grooming Facility - Primary Facility Owner,3/2/2026,39.6100766,-104.8094973,80016.0,2024.0,,,,,,,,
195.0,Barks on Broadway LLC,,Englewood,CO,ARAPAHOE,Pet Boarding and/or Training,3/2/2026,39.6443048,-104.987489,80113.0,2024.0,,,,,,,,
196.0,Barks on Broadway LLC,,Englewood,CO,ARAPAHOE,Pet Grooming Facility - Primary Facility Owner,3/2/2026,39.6443048,-104.987489,80113.0,2024.0,,,,,,,,
197.0,"BJ, Inc.",Pet Supplies Plus,Littleton,CO,ARAPAHOE,Retail / Wholesale of Pet Animals,3/2/2026,39.613321,-105.0166498,,2024.0,,,,,,,,
198.0,"BJ, Inc.",Pet Supplies Plus,Littleton,CO,ARAPAHOE,Pet Grooming Facility - Primary Facility Owner,3/2/2026,39.613321,-105.0166498,,2024.0,,,,,,,,
199.0,"BLG Dawgs, LLC",Dogtopia of Denver Tech Center,Englewood,CO,ARAPAHOE,Pet Boarding and/or Training,3/2/2026,39.6477653,-104.9877597,,2024.0,,,,,,,,
200.0,"BLG Dawgs, LLC",Dogtopia of Denver Tech Center,Englewood,CO,ARAPAHOE,Pet Grooming Facility - Primary Facility Owner,3/2/2026,39.6477653,-104.9877597,,2024.0,,,,,,,,
201.0,"BRM CO MGMT, LLC",Homestead Animal Hospital,Centennial,CO,ARAPAHOE,Pet Boarding and/or Training,3/2/2026,39.5807452,-104.8771726,,2024.0,,,,,,,,
202.0,Bruce Elsey,All Cat Clinic,Englewood,CO,ARAPAHOE,Pet Boarding and/or Training,3/2/2026,39.6477653,-104.9877597,,2024.0,,,,,,,,
203.0,Bruce Elsey,All Cat Clinic,Englewood,CO,ARAPAHOE,Pet Grooming Facility - Primary Facility Owner,3/2/2026,39.6477653,-104.9877597,,2024.0,,,,,,,,
204.0,Butternut Squash Dog Sitting,,Littleton,CO,ARAPAHOE,Pet Handler,3/2/2026,39.613321,-105.0166498,,2024.0,,,,,,,,
205.0,Canine Partners of the Rockies,,Aurora,CO,ARAPAHOE,Retail / Wholesale of Pet Animals,3/2/2026,39.72693940000001,-104.8290184,80011.0,2024.0,,,,,,,,
206.0,"Carson Family Enterprises, Inc.",Exotic Birds of Denver,Englewood,CO,ARAPAHOE,Pet Grooming Facility - Primary Facility Owner,3/2/2026,39.6746243,-105.0091287,80110.0,2024.0,,,,,,,,
207.0,"Carson Family Enterprises, Inc.",Exotic Birds of Denver,Englewood,CO,ARAPAHOE,Bird Band,3/2/2026,39.6746243,-105.0091287,80110.0,2024.0,,,,,,,,
208.0,"Carson Family Enterprises, Inc.",Exotic Birds of Denver,Englewood,CO,ARAPAHOE,Pet Boarding and/or Training,3/2/2026,39.6746243,-105.0091287,80110.0,2024.0,,,,,,,,
209.0,"Carson Family Enterprises, Inc.",Exotic Birds of Denver,Englewood,CO,ARAPAHOE,Retail / Wholesale of Pet Animals,3/2/2026,39.6746243,-105.0091287,80110.0,2024.0,,,,,,,,
210.0,"Carson Family Enterprises, Inc.",Exotic Birds of Denver,Englewood,CO,ARAPAHOE,Bird Breeder,3/2/2026,39.6746243,-105.0091287,80110.0,2024.0,,,,,,,,
211.0,Cavy Care Inc,,Aurora,CO,ARAPAHOE,Pet Boarding and/or Training,3/2/2026,39.6370717,-104.8055535,80015.0,2024.0,,,,,,,,
212.0,Cavy Care Inc,,Aurora,CO,ARAPAHOE,Pet Animal Small Rescue,3/2/2026,39.6370717,-104.8055535,80015.0,2024.0,,,,,,,,
213.0,Colfax Pet LLC,Hobnob,Greenwood Village,CO,ARAPAHOE,Pet Boarding and/or Training,3/2/2026,39.6172101,-104.9508141,,2024.0,,,,,,,,
214.0,Colfax Pet LLC,Hobnob,Greenwood Village,CO,ARAPAHOE,Pet Grooming Facility - Primary Facility Owner,3/2/2026,39.6172101,-104.9508141,,2024.0,,,,,,,,
215.0,"Colorado Japanese Chin Rescue, Inc.",,Aurora,CO,ARAPAHOE,Pet Animal Small Rescue,3/2/2026,39.7294319,-104.8319195,,2024.0,,,,,,,,
216.0,"Colorado St. Bernard Rescue, Inc.",,Littleton,CO,ARAPAHOE,Pet Animal Small Rescue,3/2/2026,39.613321,-105.0166498,,2024.0,,,,,,,,
217.0,Cornellia Kern,Cuddle Bug Chinchillas,Aurora,CO,ARAPAHOE,Pet Boarding and/or Training,3/2/2026,39.7653018,-104.8461921,80010.0,2024.0,,,,,,,,
218.0,Cornellia Kern,Cuddle Bug Chinchillas,Aurora,CO,ARAPAHOE,Small Animal Breeder,3/2/2026,39.7653018,-104.8461921,80010.0,2024.0,,,,,,,,
219.0,Cornellia Kern,Cuddle Bug Chinchillas,Aurora,CO,ARAPAHOE,Pet Animal Small Rescue,3/2/2026,39.7653018,-104.8461921,80010.0,2024.0,,,,,,,,
220.0,Creekside Kennels & Training LLC,,Bennett,CO,ARAPAHOE,Pet Boarding and/or Training,3/2/2026,39.6274428,-104.4444398,80102.0,2024.0,,,,,,,,
221.0,Cuddle & Cut LLC,,Littleton,CO,ARAPAHOE,Pet Grooming Facility - Primary Facility Owner,3/2/2026,39.613321,-105.0166498,,2024.0,,,,,,,,
222.0,"CV DEN0073 Aurora, LLC",CityVet Aurora,Aurora,CO,ARAPAHOE,Pet Boarding and/or Training,3/2/2026,39.7294319,-104.8319195,,2024.0,,,,,,,,
223.0,"CV DEN0073 Aurora, LLC",CityVet Aurora,Aurora,CO,ARAPAHOE,Pet Grooming Facility - Primary Facility Owner,3/2/2026,39.7294319,-104.8319195,,2024.0,,,,,,,,
224.0,Daniel M. Waitz,Pretty Paws Grooming By Kaila,Aurora,CO,ARAPAHOE,Pet Grooming Facility - Primary Facility Owner,3/2/2026,39.7490429,-104.826991,,2024.0,,,,,,,,
225.0,David C Foley,Camp Bow Wow - Littleton,Littleton,CO,ARAPAHOE,Pet Boarding and/or Training,3/2/2026,39.613321,-105.0166498,,2024.0,,,,,,,,
226.0,Debra J Kozak,"Happy Tail Barber,Happy Tail Barber Mobile Grooming",Aurora,CO,ARAPAHOE,Pet Grooming Facility - Mobile Groomer,3/2/2026,39.6755042,-104.8640582,80014.0,2024.0,,,,,,,,
227.0,Demi's Animal Rescue,,Aurora,CO,ARAPAHOE,Pet Animal Large Rescue,3/2/2026,39.678912,-104.918929,80222.0,2024.0,,,,,,,,
228.0,Denise A. Bailey,Gentle Loving Care Dog Grooming,Aurora,CO,ARAPAHOE,Pet Grooming Facility - Primary Facility Owner,3/2/2026,39.7294319,-104.8319195,,2024.0,,,,,,,,
229.0,"Destination Pet, LLC",Dugan's Veterinary Hospital,Aurora,CO,ARAPAHOE,Pet Boarding and/or Training,3/2/2026,39.7294319,-104.8319195,,2024.0,,,,,,,,
230.0,"Destination Pet, LLC",Dugan's Veterinary Hospital,Aurora,CO,ARAPAHOE,Pet Grooming Facility - Primary Facility Owner,3/2/2026,39.7294319,-104.8319195,,2024.0,,,,,,,,
231.0,DHJ Enterprise,Aunt Su's House,Englewood,CO,ARAPAHOE,Pet Boarding and/or Training,3/2/2026,39.6477653,-104.9877597,,2024.0,,,,,,,,
232.0,Dogcation Boarding & Daycare LLC,,Bennett,CO,ARAPAHOE,Pet Boarding and/or Training,3/2/2026,39.579468,-104.4583421,80102.0,2024.0,,,,,,,,
233.0,Dogcation Boarding & Daycare LLC,,Bennett,CO,ARAPAHOE,Pet Handler,3/2/2026,39.579468,-104.4583421,80102.0,2024.0,,,,,,,,
234.0,Dogcation Boarding & Daycare LLC,,Bennett,CO,ARAPAHOE,Pet Grooming Facility - Primary Facility Owner,3/2/2026,39.579468,-104.4583421,80102.0,2024.0,,,,,,,,
235.0,Duntuff Inc,Aurora Pet Grooming,Aurora,CO,ARAPAHOE,Pet Grooming Facility - Primary Facility Owner,3/2/2026,39.7294319,-104.8319195,,2024.0,,,,,,,,
236.0,Elevated Dog Grooming,,Littleton,CO,ARAPAHOE,Pet Grooming Facility - Secondary Facility Owner,3/2/2026,39.5979871,-104.9879226,80121.0,2024.0,,,,,,,,
237.0,Elvira Valencia Sullivan,Pet Grooming Facility,Aurora,CO,ARAPAHOE,Pet Grooming Facility - Primary Facility Owner,3/2/2026,39.7294319,-104.8319195,,2024.0,,,,,,,,
238.0,Fetching Feathers,,Bennett,CO,ARAPAHOE,Pet Boarding and/or Training,3/2/2026,39.60990899999999,-104.449691,80102.0,2024.0,,,,,,,,
239.0,Fetching Fido LLC,,Centennial,CO,ARAPAHOE,Pet Grooming Facility - Primary Facility Owner,3/2/2026,39.5979871,-104.9879226,80121.0,2024.0,,,,,,,,
240.0,"For the Love of Dog, LLC",,Denver,CO,ARAPAHOE,Pet Boarding and/or Training,3/2/2026,39.7076095,-104.9314153,80246.0,2024.0,,,,,,,,
241.0,"For the Love of Dog, LLC",,Denver,CO,ARAPAHOE,Pet Grooming Facility - Primary Facility Owner,3/2/2026,39.7076095,-104.9314153,80246.0,2024.0,,,,,,,,
242.0,Forgotten Felines Rescue,,Aurora,CO,ARAPAHOE,Pet Animal Large Rescue,3/2/2026,39.7294319,-104.8319195,,2024.0,,,,,,,,
243.0,"Freedom Service Dogs, Inc.",,Englewood,CO,ARAPAHOE,Small Scale Dog Breeder,3/2/2026,39.6321312,-105.0123861,80110.0,2024.0,,,,,,,,
244.0,"Freedom Service Dogs, Inc.",,Englewood,CO,ARAPAHOE,Pet Transporter,3/2/2026,39.6321312,-105.0123861,80110.0,2024.0,,,,,,,,
245.0,Furry Paws Care LLC,,Englewood,CO,ARAPAHOE,Pet Handler,3/2/2026,39.6385213,-104.9878159,80110.0,2024.0,,,,,,,,
246.0,"Gina Puppy Love, LLC",,Aurora,CO,ARAPAHOE,Pet Grooming Facility - Primary Facility Owner,3/2/2026,39.7294319,-104.8319195,,2024.0,,,,,,,,
247.0,Give A Dog A Bath LLC,Scenthound Smoky Hill,Centennial,CO,ARAPAHOE,Pet Grooming Facility - Primary Facility Owner,3/2/2026,39.5807452,-104.8771726,,2024.0,,,,,,,,
248.0,Give A Dog A Bath LLC,Scenthound - Centennial West,Centennial,CO,ARAPAHOE,Pet Grooming Facility - Primary Facility Owner,3/2/2026,39.5807452,-104.8771726,,2024.0,,,,,,,,
249.0,Gloria Craig LLC,Dean's Groom Shop,Littleton,CO,ARAPAHOE,Pet Grooming Facility - Primary Facility Owner,3/2/2026,39.6099755,-104.9863353,80121.0,2024.0,,,,,,,,
250.0,"Great Grooms, Inc.",,Aurora,CO,ARAPAHOE,Pet Grooming Facility - Primary Facility Owner,3/2/2026,39.672183,-104.7932846,80013.0,2024.0,,,,,,,,
251.0,Grooming by aly llc.,Pet grooming,Centennial,CO,ARAPAHOE,Pet Grooming Facility - Primary Facility Owner,3/2/2026,39.6019536,-104.8415959,80111.0,2024.0,,,,,,,,
252.0,Halee's Puppy Love LLC,Dog Grooming,Centennial,CO,ARAPAHOE,Pet Grooming Facility - Primary Facility Owner,3/2/2026,39.5958054,-104.8474468,80112.0,2024.0,,,,,,,,
253.0,Hannah L Yiannos,"Blue Diamond,Blue Diamond Bordeaux,Muphy Creek Ranch & Rentals",Aurora,CO,ARAPAHOE,Pet Boarding and/or Training,3/2/2026,39.7294319,-104.8319195,,2024.0,,,,,,,,
254.0,"Happy Barks, LLC",Pawdner's Pet Resort,ENGLEWOOD,CO,ARAPAHOE,Pet Boarding and/or Training,3/2/2026,39.6477653,-104.9877597,,2024.0,,,,,,,,
255.0,Happy Buddy Grooming,Happy Buddy Cherry Hills,Englewood,CO,ARAPAHOE,Pet Grooming Facility - Primary Facility Owner,3/2/2026,39.6528156,-104.9904304,80110.0,2024.0,,,,,,,,
256.0,"Happy Buddy Grooming, LLC",Happy Buddy Grooming,Englewood,CO,ARAPAHOE,Pet Grooming Facility - Mobile Groomer,3/2/2026,39.6528156,-104.9904304,80110.0,2024.0,,,,,,,,
257.0,"Happy Hounds Dog Training, LLC",,Aurora,CO,ARAPAHOE,Pet Boarding and/or Training,3/2/2026,39.7294319,-104.8319195,,2024.0,,,,,,,,
258.0,Happy Paws Grooming,,Centennial,CO,ARAPAHOE,Pet Grooming Facility - Primary Facility Owner,3/2/2026,39.59452599999999,-104.8601013,80112.0,2024.0,,,,,,,,
259.0,Happy Paws LLC,Happy Paws Mobile Grooming,Aurora,CO,ARAPAHOE,Pet Grooming Facility - Mobile Groomer,3/2/2026,39.7268805,-104.6656829,80018.0,2024.0,,,,,,,,
260.0,Hawkeye?s Dog Spa,,Centennial,CO,ARAPAHOE,Pet Grooming Facility - Primary Facility Owner,3/2/2026,39.5811576,-104.8098497,80112.0,2024.0,,,,,,,,
261.0,"Herpetorama, Inc.",Repticon,Aurora,CO,ARAPAHOE,Retail / Wholesale of Pet Animals,3/2/2026,39.7294319,-104.8319195,,2024.0,,,,,,,,
262.0,Hope for Paws Colorado,,Englewood,CO,ARAPAHOE,Pet Transporter,3/2/2026,39.6477653,-104.9877597,,2024.0,,,,,,,,
263.0,"Humane Society of South Platte Valley, Inc.",,Littleton,CO,ARAPAHOE,Pet Animal Small Shelter,3/2/2026,39.6280447,-105.0132122,80120.0,2024.0,,,,,,,,
264.0,"IPP Buyer Acquisition, LLC",Kriser's Natural Pet,Englewood,CO,ARAPAHOE,Pet Grooming Facility - Primary Facility Owner,3/2/2026,39.6477653,-104.9877597,,2024.0,,,,,,,,
265.0,"IPP Buyer Acquisition, LLC",Kriser's Natural Pet,Greenwood Village,CO,ARAPAHOE,Pet Grooming Facility - Primary Facility Owner,3/2/2026,39.6172101,-104.9508141,,2024.0,,,,,,,,
266.0,"IPP Buyer Acquisition, LLC",Chuck and Don's,Greenwood Village,CO,ARAPAHOE,Pet Grooming Facility - Self Wash Facility,3/2/2026,39.6172101,-104.9508141,,2024.0,,,,,,,,
267.0,"IPP Buyer Acquisition, LLC",Chuck & Don's,Aurora,CO,ARAPAHOE,Pet Grooming Facility - Primary Facility Owner,3/2/2026,39.7294319,-104.8319195,,2024.0,,,,,,,,
268.0,Irina Filatova,Irina's Grooming Place,Aurora,CO,ARAPAHOE,Pet Grooming Facility - Primary Facility Owner,3/2/2026,39.7294319,-104.8319195,,2024.0,,,,,,,,
269.0,J W Kennel Care LLC,Doggie Dude Ranch and The O'cat Coral,Watkins,CO,ARAPAHOE,Pet Boarding and/or Training,3/2/2026,39.7435442,-104.6080353,80137.0,2024.0,,,,,,,,
270.0,J W Kennel Care LLC,Doggie Dude Ranch and The O'cat Coral,Watkins,CO,ARAPAHOE,Pet Grooming Facility - Primary Facility Owner,3/2/2026,39.7435442,-104.6080353,80137.0,2024.0,,,,,,,,
271.0,Janey A Jackman,Little Doggie Paradise,Denver,CO,ARAPAHOE,Pet Boarding and/or Training,3/2/2026,39.7392358,-104.990251,,2024.0,,,,,,,,
272.0,Jennifer Ghioldi,Dog Holliday Grooming,Englewood,CO,ARAPAHOE,Pet Grooming Facility - Primary Facility Owner,3/2/2026,39.6477653,-104.9877597,,2024.0,,,,,,,,
273.0,Jessica Haslage,Campfire Pet Spaw,Aurora,CO,ARAPAHOE,Pet Grooming Facility - Primary Facility Owner,3/2/2026,39.7294319,-104.8319195,,2024.0,,,,,,,,
274.0,JJJ Limited,The Pooch Mobile,Centennial,CO,ARAPAHOE,Pet Grooming Facility - Mobile Groomer,3/2/2026,39.5807452,-104.8771726,,2024.0,,,,,,,,
275.0,"KLM Enterprise, LLC","A Clip Above,KLM Enterprise, LLC",Centennial,CO,ARAPAHOE,Pet Grooming Facility - Primary Facility Owner,3/2/2026,39.5807452,-104.8771726,,2024.0,,,,,,,,
276.0,L.O.L.A.'s Rescue,LOLA's Rescue Center,Aurora,CO,ARAPAHOE,Pet Boarding and/or Training,3/2/2026,39.7159627,-104.7269803,80018.0,2024.0,,,,,,,,
277.0,L.O.L.A.'s Rescue,LOLA's Rescue Center,Aurora,CO,ARAPAHOE,Pet Handler,3/2/2026,39.7159627,-104.7269803,80018.0,2024.0,,,,,,,,
278.0,L.O.L.A.'s Rescue,LOLA's Rescue Center,Aurora,CO,ARAPAHOE,Pet Animal Small Shelter,3/2/2026,39.7159627,-104.7269803,80018.0,2024.0,,,,,,,,
279.0,L.O.L.A.'s Rescue,LOLA's Rescue Center,Aurora,CO,ARAPAHOE,Pet Grooming Facility - Primary Facility Owner,3/2/2026,39.7159627,-104.7269803,80018.0,2024.0,,,,,,,,
280.0,Ligaya M. Chapman,Pup Star Clips,Aurora,CO,ARAPAHOE,Pet Grooming Facility - Mobile Groomer,3/2/2026,39.7430921,-104.8335143,80045.0,2024.0,,,,,,,,
281.0,Little Paw LLC,Little Paw Mobile Grooming,Aurora,CO,ARAPAHOE,Pet Grooming Facility - Mobile Groomer,3/2/2026,39.7426294,-104.8420288,80045.0,2024.0,,,,,,,,
282.0,Lovely Pet Spa,bon,Parker,CO,ARAPAHOE,Pet Grooming Facility - Primary Facility Owner,3/2/2026,39.5322531,-104.7953973,80134.0,2024.0,,,,,,,,
283.0,Lynn A Dougherty,Lynn's Loving Pet Care,Aurora,CO,ARAPAHOE,Pet Boarding and/or Training,3/2/2026,39.7430921,-104.8335143,80045.0,2024.0,,,,,,,,
284.0,Mac's Pack,,Englewood,CO,ARAPAHOE,Pet Boarding and/or Training,3/2/2026,39.6392503,-105.0009557,80110.0,2024.0,,,,,,,,
285.0,Mac's Pack,,Englewood,CO,ARAPAHOE,Pet Handler,3/2/2026,39.6392503,-105.0009557,80110.0,2024.0,,,,,,,,
286.0,Mac's Pack,,Englewood,CO,ARAPAHOE,Pet Grooming Facility - Primary Facility Owner,3/2/2026,39.6392503,-105.0009557,80110.0,2024.0,,,,,,,,
287.0,Mac's Pack LLC,,Littletion,CO,ARAPAHOE,Pet Boarding and/or Training,3/2/2026,39.5675826,-104.9405737,80122.0,2024.0,,,,,,,,
288.0,Mac's Pack LLC,,Littletion,CO,ARAPAHOE,Pet Handler,3/2/2026,39.5675826,-104.9405737,80122.0,2024.0,,,,,,,,
289.0,Mac's Pack LLC,,Littletion,CO,ARAPAHOE,Pet Grooming Facility - Primary Facility Owner,3/2/2026,39.5675826,-104.9405737,80122.0,2024.0,,,,,,,,
290.0,McAllister & May Denver LLC,Off-Leash K9 Training Denver LLC,Englewood,CO,ARAPAHOE,Pet Boarding and/or Training,3/2/2026,39.6477653,-104.9877597,,2024.0,,,,,,,,
291.0,McAllister & May Denver LLC,Off-Leash K9 Training Denver LLC,Englewood,CO,ARAPAHOE,Pet Handler,3/2/2026,39.6477653,-104.9877597,,2024.0,,,,,,,,
292.0,Meggo's Gentle Grooming,,Centennial,CO,ARAPAHOE,Pet Grooming Facility - Primary Facility Owner,3/2/2026,39.5682444,-104.9026863,80112.0,2024.0,,,,,,,,
293.0,MidAmerica Boston Terrier Rescue,,Littleton,CO,ARAPAHOE,Pet Animal Small Rescue,3/2/2026,39.5625936,-104.9891727,80129.0,2024.0,,,,,,,,
294.0,"Mile High Cavaliers, LLC",,Centennial,CO,ARAPAHOE,Small Scale Dog Breeder,3/2/2026,39.5939422,-104.824761,80112.0,2024.0,,,,,,,,
295.0,Mile High Dachshunds Rescue Inc.,,Englewood,CO,ARAPAHOE,Pet Animal Small Rescue,3/2/2026,39.6783445,-105.0163377,80219.0,2024.0,,,,,,,,
296.0,Mile High German Shorthaired Pointer Rescue,,Centennial,CO,ARAPAHOE,Pet Animal Small Rescue,3/2/2026,39.5807452,-104.8771726,,2024.0,,,,,,,,
297.0,Mile High Grooming LLC,,Englewood,CO,ARAPAHOE,Pet Grooming Facility - Primary Facility Owner,3/2/2026,39.6398358,-104.9880716,80113.0,2024.0,,,,,,,,
298.0,Mindy Martinez,Trucompanion K-9 Spa Mobile Dog Grooming,Aurora,CO,ARAPAHOE,Pet Grooming Facility - Mobile Groomer,3/2/2026,39.7294319,-104.8319195,,2024.0,,,,,,,,
299.0,Mobile Paws N Spa,,Centennial,CO,ARAPAHOE,Pet Grooming Facility - Mobile Groomer,3/2/2026,39.5807452,-104.8771726,,2024.0,,,,,,,,
